,game_id,game_date,season,OT,H_A,Team_Abbrev,Team_Score,Team_pace,Team_efg_pct,Team_tov_pct,Team_orb_pct,Team_ft_rate,Team_off_rtg,Inactives,Opponent_pace,Opponent_efg_pct,Opponent_tov_pct,Opponent_orb_pct,Opponent_ft_rate,Opponent_off_rtg,Win,fg,fga,fg2a,fg2,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,fg2_pct,ft_pct,fg3_pct,fg_pct,ast_ratio
396,201911190MEM,2019-11-19,2019-2020,0,A,GSW,114,99.3,0.528,12.3,26.8,0.211,114.8,"Stephen Curry, Damion Lee, Kevon Looney, Alen Smailagic, Klay Thompson, ""DAngelo Russell"", Jacob Evans",99.3,0.46,11.1,14.9,0.159,95.7,1,43,90,61,34,9,29,19,22,11,40,51,33,5,10,14,24,0.5573770491803278,0.8636363636363636,0.3103448275862069,0.4777777777777778,22.497954731388056
397,201911190MEM,2019-11-19,2019-2020,0,H,MEM,95,99.3,0.46,11.1,14.9,0.159,95.7,"Andre Iguodala, Josh Jackson, John Konchar, Yuta Watanabe, Grayson Allen",99.3,0.528,12.3,26.8,0.211,114.8,0,36,88,63,27,9,25,14,19,7,30,37,26,6,4,12,23,0.42857142857142855,0.7368421052631579,0.36,0.4090909090909091,19.350997320631137
398,201911190NOP,2019-11-19,2019-2020,0,A,POR,104,100.1,0.522,14.8,22.9,0.087,103.9,"Moses Brown, Zach Collins, Pau Gasol, Jaylen Hoard, Jusuf Nurkic, Damian Lillard",100.1,0.511,11.2,30.2,0.215,114.9,0,40,92,63,24,16,29,8,13,11,37,48,20,5,4,17,23,0.38095238095238093,0.6153846153846154,0.5517241379310345,0.43478260869565216,14.84560570071259
399,201911190NOP,2019-11-19,2019-2020,0,H,NOP,115,100.1,0.511,11.2,30.2,0.215,114.9,"Lonzo Ball, Derrick Favors, Darius Miller, Zion Williamson, Josh Hart",100.1,0.522,14.8,22.9,0.087,103.9,1,41,93,57,28,13,36,20,24,16,37,53,24,10,5,13,15,0.49122807017543857,0.8333333333333334,0.3611111111111111,0.44086021505376344,17.07455890722823
400,201911190SAC,2019-11-19,2019-2020,0,A,PHO,116,97.2,0.494,8.8,28.6,0.315,119.3,"Jared Harper, Ty Jerome, Jalen Lecque",97.2,0.614,16.7,24.2,0.291,123.4,0,38,89,53,26,12,36,28,34,14,25,39,24,11,4,10,20,0.49056603773584906,0.8235294117647058,0.3333333333333333,0.42696629213483145,17.39634676717889
401,201911190SAC,2019-11-19,2019-2020,0,H,SAC,120,97.2,0.614,16.7,24.2,0.291,123.4,"Trevor Ariza, Marvin Bagley, De'Aaron Fox, Kyle Guy",97.2,0.494,8.8,28.6,0.315,119.3,1,42,79,48,29,13,31,23,25,8,35,43,28,7,7,18,26,0.6041666666666666,0.92,0.41935483870967744,0.5316455696202531,20.58823529411765
402,201911200ATL,2019-11-20,2019-2020,0,A,MIL,135,111.0,0.626,15.7,19.0,0.299,121.6,"Dragan Bender, Frank Mason, Khris Middleton, Cameron Reynolds",111.0,0.531,10.6,19.1,0.26,114.4,1,46,87,44,29,17,43,26,34,8,38,46,25,6,8,19,25,0.6590909090909091,0.7647058823529411,0.3953488372093023,0.5287356321839081,17.12798026856673
403,201911200ATL,2019-11-20,2019-2020,0,H,ATL,127,111.0,0.531,10.6,19.1,0.26,114.4,"Charlie Brown, John Collins, Brandon Goodwin, Kevin Huerter",111.0,0.626,15.7,19.0,0.299,121.6,0,44,96,65,30,14,31,25,31,9,34,43,27,8,2,13,26,0.46153846153846156,0.8064516129032258,0.45161290322580644,0.4583333333333333,18.043303929430635
404,201911200BRK,2019-11-20,2019-2020,0,A,CHO,91,98.1,0.438,14.8,16.7,0.247,92.8,"Robert Franks, Caleb Martin, Jalen McDaniels, Kobi Simmons",98.1,0.456,13.0,28.3,0.211,103.0,0,30,81,48,19,11,33,20,26,8,33,41,17,8,3,16,23,0.3958333333333333,0.7692307692307693,0.3333333333333333,0.37037037037037035,13.552295918367347
405,201911200BRK,2019-11-20,2019-2020,0,H,BRK,101,98.1,0.456,13.0,28.3,0.211,103.0,"Wilson Chandler, Kevin Durant, Henry Ellenson, Kyrie Irving, Caris LeVert",98.1,0.438,14.8,16.7,0.247,92.8,1,36,90,51,26,10,39,19,23,13,40,53,19,11,1,15,21,0.5098039215686274,0.8260869565217391,0.2564102564102564,0.4,14.16641813301521
406,201911200CHI,2019-11-20,2019-2020,0,A,DET,89,99.9,0.386,14.1,21.8,0.301,89.1,"Jordan Bone, Sekou Doumbouya, Reggie Jackson, Louis King, Khyri Thomas, Tony Snell",99.9,0.505,12.0,26.1,0.187,109.1,0,28,83,50,20,8,33,25,32,12,34,46,23,6,8,16,20,0.4,0.78125,0.24242424242424243,0.3373493975903614,16.901822457378014
407,201911200CHI,2019-11-20,2019-2020,0,H,CHI,109,99.9,0.505,12.0,26.1,0.187,109.1,"Cristiano Felicio, Chandler Hutchison, Luke Kornet, Adam Mokoka, Otto Porter",99.9,0.386,14.1,21.8,0.301,89.1,1,39,91,64,25,14,27,17,26,12,43,55,25,9,7,14,24,0.390625,0.6538461538461539,0.5185185185185185,0.42857142857142855,17.67533936651584
408,201911200DAL,2019-11-20,2019-2020,0,A,GSW,94,99.3,0.433,8.2,17.6,0.178,94.6,"Stephen Curry, Damion Lee, Kevon Looney, Alen Smailagic, Klay Thompson, Jacob Evans, ""DAngelo Russell""",99.3,0.689,9.9,24.2,0.2,142.9,0,35,90,63,27,8,27,16,25,9,25,34,18,7,5,9,16,0.42857142857142855,0.64,0.2962962962962963,0.3888888888888889,14.0625
409,201911200DAL,2019-11-20,2019-2020,0,H,DAL,142,99.3,0.689,9.9,24.2,0.2,142.9,"Antonius Cleveland, Seth Curry, Josh Reaves, Isaiah Roby",99.3,0.433,8.2,17.6,0.178,94.6,1,51,90,52,29,22,38,18,23,8,42,50,33,7,7,11,21,0.5576923076923077,0.782608695652174,0.5789473684210527,0.5666666666666667,22.897585345545377
410,201911200DEN,2019-11-20,2019-2020,0,A,HOU,95,96.8,0.5,18.7,21.4,0.25,98.2,"Gary Clark, Michael Frazier, Eric Gordon, Gerald Green, Nenê Hilario",96.8,0.516,12.2,30.6,0.085,108.5,0,32,76,38,20,12,38,19,25,9,34,43,19,9,2,20,22,0.5263157894736842,0.76,0.3157894736842105,0.42105263157894735,15.079365079365079
411,201911200DEN,2019-11-20,2019-2020,0,H,DEN,105,96.8,0.516,12.2,30.6,0.085,108.5,"Bol Bol, Vlatko Cancar, PJ Dozier, Jarred Vanderbilt",96.8,0.5,18.7,21.4,0.25,98.2,1,44,94,67,35,9,27,8,15,15,33,48,29,13,4,14,21,0.5223880597014925,0.5333333333333333,0.3333333333333333,0.46808510638297873,20.1949860724234
412,201911200LAC,2019-11-20,2019-2020,1,A,BOS,104,95.6,0.452,13.4,31.6,0.096,98.5,"Tacko Fall, Gordon Hayward, Romeo Langford, Tremont Waters",95.6,0.511,18.7,28.6,0.129,101.3,0,41,104,59,29,12,45,10,14,18,35,53,26,11,2,17,22,0.4915254237288136,0.7142857142857143,0.26666666666666666,0.3942307692307692,16.975711674066336
413,201911200LAC,2019-11-20,2019-2020,1,H,LAC,107,95.6,0.511,18.7,28.6,0.129,101.3,"Amir Coffey, Johnathan Motley, Landry Shamet, Derrick Walton",95.6,0.452,13.4,31.6,0.096,98.5,1,39,93,48,22,17,45,12,16,14,39,53,26,12,9,23,18,0.4583333333333333,0.75,0.37777777777777777,0.41935483870967744,17.444981213097154
414,201911200MIA,2019-11-20,2019-2020,0,A,CLE,100,99.9,0.494,16.8,23.8,0.161,100.1,"John Henson, Brandon Knight, Tristan Thompson, Dylan Windler",99.9,0.647,20.1,33.3,0.295,124.1,0,37,87,49,25,12,38,14,16,10,24,34,19,13,2,19,23,0.5102040816326531,0.875,0.3157894736842105,0.42528735632183906,14.389578915480156
415,201911200MIA,2019-11-20,2019-2020,0,H,MIA,124,99.9,0.647,20.1,33.3,0.295,124.1,"Daryl Macon, KZ Okpala, Dion Waiters, Justise Winslow, Derrick Jones",99.9,0.494,16.8,23.8,0.161,100.1,1,41,78,41,22,19,37,23,31,12,32,44,25,8,5,23,20,0.5365853658536586,0.7419354838709677,0.5135135135135135,0.5256410256410257,17.903179604697797
416,201911200MIN,2019-11-20,2019-2020,0,A,UTA,103,95.3,0.488,10.1,25.0,0.221,108.0,"Jarrell Brantley, Ed Davis, Miye Oni, Nigel Williams-Goss",95.3,0.472,11.7,24.0,0.124,99.6,1,35,86,53,21,14,33,19,27,13,38,51,22,7,6,11,21,0.39622641509433965,0.7037037037037037,0.42424242424242425,0.4069767441860465,16.809290953545233
417,201911200MIN,2019-11-20,2019-2020,0,H,MIN,95,95.3,0.472,11.7,24.0,0.124,99.6,"Jake Layman, Jordan McLaughlin, Jaylen Nowell, Naz Reid",95.3,0.488,10.1,25.0,0.221,108.0,0,35,89,44,21,14,45,11,21,12,39,51,13,5,9,13,20,0.4772727272727273,0.5238095238095238,0.3111111111111111,0.39325842696629215,10.463618802318095
418,201911200PHI,2019-11-20,2019-2020,0,A,NYK,104,96.7,0.554,13.4,17.1,0.131,107.5,"Kadeem Allen, Ignas Brazdeikis, Reggie Bullock, Elfrid Payton, Ivan Rabb",96.7,0.511,9.1,22.2,0.202,112.7,0,40,84,59,27,13,25,11,15,7,35,42,17,8,6,14,25,0.4576271186440678,0.7333333333333333,0.52,0.47619047619047616,13.980263157894738
419,201911200PHI,2019-11-20,2019-2020,0,H,PHI,109,96.7,0.511,9.1,22.2,0.202,112.7,"Jonah Bolden, Norvel Pelle, Josh Richardson, Marial Shayok, Zhaire Smith",96.7,0.554,13.4,17.1,0.131,107.5,1,39,89,57,26,13,32,18,26,10,34,44,30,5,5,10,14,0.45614035087719296,0.6923076923076923,0.40625,0.43820224719101125,21.361435488464824
420,201911200TOR,2019-11-20,2019-2020,0,A,ORL,97,94.3,0.434,9.6,30.2,0.198,102.9,"Michael Carter-Williams, Amile Jefferson, B.J. Johnson",94.3,0.569,10.3,27.0,0.161,119.9,0,35,91,59,26,9,32,18,28,16,27,43,26,9,8,11,16,0.4406779661016949,0.6428571428571429,0.28125,0.38461538461538464,18.529076396807298
421,201911200TOR,2019-11-20,2019-2020,0,H,TOR,113,94.3,0.569,10.3,27.0,0.161,119.9,"Serge Ibaka, Stanley Johnson, Kyle Lowry, Patrick McCaw, Shamorie Ponds",94.3,0.434,9.6,30.2,0.198,102.9,1,45,87,60,36,9,27,14,19,10,37,47,26,5,5,11,21,0.6,0.7368421052631579,0.3333333333333333,0.5172413793103449,19.64339679661529
422,201911200WAS,2019-11-20,2019-2020,0,A,SAS,132,105.9,0.591,10.2,27.3,0.237,124.7,"Drew Eubanks, Luka Samanic, Quinndary Weatherspoon, Derrick White",105.9,0.685,14.7,17.1,0.13,130.3,0,49,93,61,37,12,32,22,29,12,29,41,32,8,8,12,13,0.6065573770491803,0.7586206896551724,0.375,0.5268817204301075,21.36752136752137
423,201911200WAS,2019-11-20,2019-2020,0,H,WAS,138,105.9,0.685,14.7,17.1,0.13,130.3,"Chris Chiozza, Ian Mahinmi, Garrison Mathews, John Wall",105.9,0.591,10.2,27.3,0.237,124.7,1,54,92,62,36,18,30,12,15,6,32,38,37,4,3,17,20,0.5806451612903226,0.8,0.6,0.5869565217391305,24.246395806028833
424,201911210MIL,2019-11-21,2019-2020,0,A,POR,129,106.5,0.568,6.8,18.4,0.117,121.1,"Zach Collins, Damian Lillard, Jusuf Nurkic, Hassan Whiteside",106.5,0.547,9.3,36.0,0.198,128.6,0,50,103,64,33,17,39,12,14,9,32,41,32,6,11,8,27,0.515625,0.8571428571428571,0.4358974358974359,0.4854368932038835,21.45347278090641
425,201911210MIL,2019-11-21,2019-2020,0,H,MIL,137,106.5,0.547,9.3,36.0,0.198,128.6,"Dragan Bender, Frank Mason, Khris Middleton, Cameron Reynolds",106.5,0.568,6.8,18.4,0.117,121.1,1,50,106,63,34,16,43,21,26,18,40,58,32,7,3,12,20,0.5396825396825397,0.8076923076923077,0.37209302325581395,0.4716981132075472,19.821605550049554
426,201911210PHO,2019-11-21,2019-2020,0,A,NOP,124,103.6,0.625,14.8,21.6,0.159,119.7,"Zylan Cheatham, Josh Gray, Darius Miller, Zion Williamson, Josh Hart, Derrick Favors",103.6,0.541,12.3,20.0,0.326,116.8,1,47,88,53,31,16,35,14,22,8,36,44,28,8,6,17,25,0.5849056603773585,0.6363636363636364,0.45714285714285713,0.5340909090909091,19.624334174376227
427,201911210PHO,2019-11-21,2019-2020,0,H,PHO,121,103.6,0.541,12.3,20.0,0.326,116.8,"Jared Harper, Ty Jerome, Jalen Lecque",103.6,0.625,14.8,21.6,0.159,119.7,0,40,86,55,27,13,31,28,32,9,29,38,28,10,3,14,19,0.4909090909090909,0.875,0.41935483870967744,0.46511627906976744,19.707207207207208
428,201911220BRK,2019-11-22,2019-2020,0,A,SAC,97,99.2,0.477,14.5,16.7,0.174,97.8,"Trevor Ariza, Marvin Bagley, De'Aaron Fox, Kyle Guy",99.2,0.58,16.0,33.3,0.272,117.0,0,39,86,60,35,4,26,15,19,7,26,33,26,8,2,16,25,0.5833333333333334,0.7894736842105263,0.15384615384615385,0.45348837209302323,19.06717512466999
429,201911220BRK,2019-11-22,2019-2020,0,H,BRK,116,99.2,0.58,16.0,33.3,0.272,117.0,"Wilson Chandler, Kevin Durant, Kyrie Irving, Rodions Kurucs, Caris LeVert, Timothe Luwawu-Cabarrot",99.2,0.477,14.5,16.7,0.174,97.8,1,41,81,47,29,12,34,22,31,13,35,48,22,9,3,18,18,0.6170212765957447,0.7096774193548387,0.35294117647058826,0.5061728395061729,16.339869281045754
430,201911220CHI,2019-11-22,2019-2020,0,A,MIA,116,97.3,0.582,17.2,25.0,0.304,119.3,"Daryl Macon, KZ Okpala, Dion Waiters, Justise Winslow, Derrick Jones",97.3,0.511,11.6,28.6,0.178,111.0,1,39,79,41,25,14,38,24,28,9,35,44,33,10,3,19,17,0.6097560975609756,0.8571428571428571,0.3684210526315789,0.4936708860759494,23.025397711415017
431,201911220CHI,2019-11-22,2019-2020,0,H,CHI,108,97.3,0.511,11.6,28.6,0.178,111.0,"Cristiano Felicio, Chandler Hutchison, Luke Kornet, Adam Mokoka, Otto Porter",97.3,0.582,17.2,25.0,0.304,119.3,0,41,90,60,31,10,30,16,20,14,27,41,23,11,3,13,24,0.5166666666666667,0.8,0.3333333333333333,0.45555555555555555,17.062314540059347
432,201911220DAL,2019-11-22,2019-2020,0,A,CLE,101,95.0,0.5,9.7,17.0,0.174,106.3,"Tyler Cook, John Henson, Dylan Windler",95.0,0.68,4.6,27.8,0.07,150.5,0,37,86,57,25,12,29,15,17,8,26,34,23,3,3,10,15,0.43859649122807015,0.8823529411764706,0.41379310344827586,0.43023255813953487,18.18469323213156
433,201911220DAL,2019-11-22,2019-2020,0,H,DAL,143,95.0,0.68,4.6,27.8,0.07,150.5,"Antonius Cleveland, Seth Curry, Josh Reaves, Isaiah Roby",95.0,0.5,9.7,17.0,0.174,106.3,1,58,100,63,38,20,37,7,9,10,39,49,31,8,7,5,18,0.6031746031746031,0.7777777777777778,0.5405405405405406,0.58,22.149185481566164
434,201911220DEN,2019-11-22,2019-2020,0,A,BOS,92,96.4,0.451,10.8,11.9,0.235,95.5,"Tacko Fall, Gordon Hayward, Romeo Langford, Tremont Waters",96.4,0.483,15.4,23.9,0.125,99.6,0,33,81,54,26,7,27,19,23,5,35,40,21,12,6,11,19,0.48148148148148145,0.8260869565217391,0.25925925925925924,0.4074074074074074,17.05653021442495
435,201911220DEN,2019-11-22,2019-2020,0,H,DEN,96,96.4,0.483,15.4,23.9,0.125,99.6,"Bol Bol, Vlatko Cancar, PJ Dozier, Jarred Vanderbilt",96.4,0.451,10.8,11.9,0.235,95.5,1,39,88,60,32,7,28,11,13,11,37,48,24,7,5,17,17,0.5333333333333333,0.8461538461538461,0.25,0.4431818181818182,17.81472684085511
436,201911220DET,2019-11-22,2019-2020,0,A,ATL,103,98.3,0.489,16.6,25.0,0.193,104.8,"Charlie Brown, John Collins, Brandon Goodwin, Kevin Huerter, Cam Reddish",98.3,0.701,16.5,33.3,0.159,130.2,0,38,88,51,28,10,37,17,17,10,24,34,26,12,2,19,18,0.5490196078431373,1.0,0.2702702702702703,0.4318181818181818,18.50797266514806
437,201911220DET,2019-11-22,2019-2020,0,H,DET,128,98.3,0.701,16.5,33.3,0.159,130.2,"Jordan Bone, Sekou Doumbouya, Reggie Jackson, Louis King, Khyri Thomas, Tony Snell",98.3,0.489,16.6,25.0,0.193,104.8,1,49,82,48,32,17,34,13,20,12,30,42,30,13,10,18,17,0.6666666666666666,0.65,0.5,0.5975609756097561,21.613832853025936
438,201911220LAC,2019-11-22,2019-2020,0,A,HOU,119,104.0,0.554,13.0,22.9,0.31,114.4,"Michael Frazier, Eric Gordon, Gerald Green, Nenê Hilario, Danuel House",104.0,0.592,16.3,23.8,0.218,117.3,0,39,84,41,24,15,43,26,38,11,32,43,22,11,2,15,27,0.5853658536585366,0.6842105263157895,0.3488372093023256,0.4642857142857143,15.97444089456869
439,201911220LAC,2019-11-22,2019-2020,0,H,LAC,122,104.0,0.592,16.3,23.8,0.218,117.3,"Amir Coffey, Mfiondu Kabengele, Johnathan Motley, Landry Shamet, Derrick Walton",104.0,0.554,13.0,22.9,0.31,114.4,1,45,87,54,32,13,33,19,24,10,37,47,27,9,4,19,32,0.5925925925925926,0.7916666666666666,0.3939393939393939,0.5172413793103449,18.80746726107551
440,201911220OKC,2019-11-22,2019-2020,0,A,LAL,130,103.7,0.608,13.0,26.2,0.261,125.3,"Kostas Antetokounmpo, Avery Bradley, DeMarcus Cousins, Talen Horton-Tucker, Zach Norvell",103.7,0.586,9.8,15.0,0.194,122.4,1,45,88,57,28,17,31,23,29,11,34,45,32,7,6,15,20,0.49122807017543857,0.7931034482758621,0.5483870967741935,0.5113636363636364,21.65674066053059
441,201911220OKC,2019-11-22,2019-2020,0,H,OKC,127,103.7,0.586,9.8,15.0,0.194,122.4,"Luguentz Dort, Devon Hall, Justin Patton, Andre Roberson, Nerlens Noel",103.7,0.608,13.0,26.2,0.261,125.3,0,49,93,62,38,11,31,18,20,6,31,37,28,8,3,11,23,0.6129032258064516,0.9,0.3548387096774194,0.5268817204301075,19.886363636363633
442,201911220PHI,2019-11-22,2019-2020,0,A,SAS,104,98.2,0.541,10.7,7.3,0.141,105.9,"Drew Eubanks, Luka Samanic, Quinndary Weatherspoon, Derrick White",98.2,0.573,13.3,31.0,0.146,117.1,0,43,85,67,37,6,18,12,16,3,29,32,21,6,3,11,15,0.5522388059701493,0.75,0.3333333333333333,0.5058823529411764,16.93002257336343
443,201911220PHI,2019-11-22,2019-2020,0,H,PHI,115,98.2,0.573,13.3,31.0,0.146,117.1,"Jonah Bolden, Norvel Pelle, Josh Richardson, Marial Shayok, Zhaire Smith",98.2,0.541,10.7,7.3,0.141,105.9,1,46,89,63,36,10,26,13,19,13,38,51,32,8,4,15,21,0.5714285714285714,0.6842105263157895,0.38461538461538464,0.5168539325842697,22.16680520919922
444,201911220UTA,2019-11-22,2019-2020,0,A,GSW,109,99.4,0.521,7.5,13.0,0.117,109.6,"Stephen Curry, Damion Lee, Kevon Looney, Alen Smailagic, Klay Thompson",99.4,0.588,15.6,20.5,0.153,113.6,0,43,94,66,31,12,28,11,12,6,31,37,28,11,3,8,18,0.4696969696969697,0.9166666666666666,0.42857142857142855,0.4574468085106383,20.697811945594324
445,201911220UTA,2019-11-22,2019-2020,0,H,UTA,113,99.4,0.588,15.6,20.5,0.153,113.6,"Jarrell Brantley, Ed Davis, Nigel Williams-Goss, Justin Wright-Foreman",99.4,0.521,7.5,13.0,0.117,109.6,1,43,85,53,29,14,32,13,16,8,40,48,23,4,10,17,14,0.5471698113207547,0.8125,0.4375,0.5058823529411764,17.418963950318084
446,201911220WAS,2019-11-22,2019-2020,0,A,CHO,118,103.9,0.591,14.2,16.7,0.086,113.6,"Robert Franks, Caleb Martin, Jalen McDaniels, Kobi Simmons",103.9,0.604,9.9,14.0,0.165,120.3,0,48,93,59,34,14,34,8,8,7,37,44,24,9,5,16,18,0.576271186440678,1.0,0.4117647058823529,0.5161290322580645,17.57984178142397
447,201911220WAS,2019-11-22,2019-2020,0,H,WAS,125,103.9,0.604,9.9,14.0,0.165,120.3,"Chris Chiozza, Garrison Mathews, Justin Robinson, Admiral Schofield, John Wall",103.9,0.591,14.2,16.7,0.086,113.6,1,48,91,57,34,14,34,15,20,6,35,41,34,10,3,11,13,0.5964912280701754,0.75,0.4117647058823529,0.5274725274725275,23.48066298342541
448,201911230ATL,2019-11-23,2019-2020,0,A,TOR,119,100.0,0.528,12.9,28.6,0.295,119.0,"Dewan Hernandez, Serge Ibaka, Stanley Johnson, Kyle Lowry, Patrick McCaw, Shamorie Ponds",100.0,0.6,13.7,21.1,0.089,116.0,1,40,88,51,27,13,37,26,30,12,30,42,22,5,5,15,16,0.5294117647058824,0.8666666666666667,0.35135135135135137,0.45454545454545453,15.918958031837917
449,201911230ATL,2019-11-23,2019-2020,0,H,ATL,116,100.0,0.6,13.7,21.1,0.089,116.0,"Charlie Brown, John Collins, Brandon Goodwin, Kevin Huerter, Cam Reddish",100.0,0.528,12.9,28.6,0.295,119.0,0,47,90,56,33,14,34,8,11,8,30,38,32,9,7,15,27,0.5892857142857143,0.7272727272727273,0.4117647058823529,0.5222222222222223,22.560631697687533
450,201911230CHO,2019-11-23,2019-2020,0,A,CHI,116,97.1,0.568,11.5,28.3,0.084,119.5,"Cristiano Felicio, Luke Kornet, Adam Mokoka, Otto Porter",97.1,0.625,17.5,27.8,0.188,118.4,1,43,95,48,21,22,47,8,12,13,26,39,27,12,3,13,20,0.4375,0.6666666666666666,0.46808510638297873,0.45263157894736844,19.24721984602224
451,201911230CHO,2019-11-23,2019-2020,0,H,CHO,115,97.1,0.625,17.5,27.8,0.188,118.4,"Robert Franks, Caleb Martin, Jalen McDaniels, Kobi Simmons",97.1,0.568,11.5,28.3,0.084,119.5,0,44,80,52,32,12,28,15,22,10,33,43,26,5,7,19,17,0.6153846153846154,0.6818181818181818,0.42857142857142855,0.55,19.305019305019304
452,201911230CLE,2019-11-23,2019-2020,0,A,POR,104,99.1,0.529,9.6,12.2,0.138,105.0,"Zach Collins, Jusuf Nurkic, Hassan Whiteside",99.1,0.483,11.4,22.0,0.299,111.0,0,39,87,47,25,14,40,12,16,6,32,38,21,6,6,10,20,0.5319148936170213,0.75,0.35,0.4482758620689655,16.794625719769673
453,201911230CLE,2019-11-23,2019-2020,0,H,CLE,110,99.1,0.483,11.4,22.0,0.299,111.0,"Tyler Cook, John Henson, Dean Wade, Dylan Windler",99.1,0.529,9.6,12.2,0.138,105.0,1,37,87,56,27,10,31,26,32,9,43,52,19,9,2,13,14,0.48214285714285715,0.8125,0.3225806451612903,0.42528735632183906,14.277126540426814
454,201911230IND,2019-11-23,2019-2020,0,A,ORL,106,98.0,0.538,11.9,16.7,0.076,108.1,"Michael Carter-Williams, Aaron Gordon, B.J. Johnson, Nikola Vucevic",98.0,0.608,18.1,21.2,0.19,113.2,0,43,92,61,30,13,31,7,9,7,26,33,24,11,5,13,16,0.4918032786885246,0.7777777777777778,0.41935483870967744,0.4673913043478261,18.05054151624549
455,201911230IND,2019-11-23,2019-2020,0,H,IND,111,98.0,0.608,18.1,21.2,0.19,113.2,"Brian Bowen, Malcolm Brogdon, Victor Oladipo, JaKarr Sampson, Edmond Sumner",98.0,0.538,11.9,16.7,0.076,108.1,1,43,79,55,33,10,24,15,16,7,35,42,26,6,6,19,14,0.6,0.9375,0.4166666666666667,0.5443037974683544,19.84126984126984
456,201911230MEM,2019-11-23,2019-2020,0,A,LAL,109,99.3,0.53,14.2,23.9,0.238,109.8,"Kostas Antetokounmpo, Avery Bradley, DeMarcus Cousins, Talen Horton-Tucker, Zach Norvell, Alex Caruso",99.3,0.562,16.7,29.3,0.09,108.7,1,38,84,45,25,13,39,20,29,11,29,40,19,12,7,16,14,0.5555555555555556,0.6896551724137931,0.3333333333333333,0.4523809523809524,14.420157862780815
457,201911230MEM,2019-11-23,2019-2020,0,H,MEM,108,99.3,0.562,16.7,29.3,0.09,108.7,"Andre Iguodala, Josh Jackson, John Konchar, Yuta Watanabe",99.3,0.53,14.2,23.9,0.238,109.8,0,43,89,59,29,14,30,8,13,12,35,47,28,12,3,19,19,0.4915254237288136,0.6153846153846154,0.4666666666666667,0.48314606741573035,19.75726785210274
458,201911230MIL,2019-11-23,2019-2020,0,A,DET,90,102.5,0.462,13.6,13.0,0.066,87.8,"Blake Griffin, Reggie Jackson, Louis King, Tony Snell, Khyri Thomas",102.5,0.565,18.6,20.9,0.107,101.4,0,37,91,56,27,10,35,6,10,6,34,40,22,7,3,15,18,0.48214285714285715,0.6,0.2857142857142857,0.4065934065934066,16.61631419939577
459,201911230MIL,2019-11-23,2019-2020,0,H,MIL,104,102.5,0.565,18.6,20.9,0.107,101.4,"Ersan İlyasova, Frank Mason, Khris Middleton, Cameron Reynolds",102.5,0.462,13.6,13.0,0.066,87.8,1,41,84,47,28,13,37,9,18,9,40,49,25,10,8,21,14,0.5957446808510638,0.5,0.35135135135135137,0.4880952380952381,18.126450116009277
460,201911230MIN,2019-11-23,2019-2020,0,A,PHO,100,101.0,0.396,6.1,20.0,0.25,99.0,"Jared Harper, Ty Jerome, Jalen Lecque",101.0,0.484,12.4,17.0,0.11,97.0,1,33,96,61,23,10,35,24,26,12,44,56,22,9,3,7,17,0.3770491803278688,0.9230769230769231,0.2857142857142857,0.34375,16.124303723248314
461,201911230MIN,2019-11-23,2019-2020,0,H,MIN,98,101.0,0.484,12.4,17.0,0.11,97.0,"Robert Covington, Jake Layman, Jordan McLaughlin, Naz Reid",101.0,0.396,6.1,20.0,0.25,99.0,0,38,91,49,26,12,42,10,17,9,48,57,26,2,10,14,23,0.5306122448979592,0.5882352941176471,0.2857142857142857,0.4175824175824176,18.775274407856728
462,201911230NYK,2019-11-23,2019-2020,0,A,SAS,111,98.5,0.613,20.1,25.0,0.253,112.7,"Drew Eubanks, Dejounte Murray, Luka Samanic, Quinndary Weatherspoon",98.5,0.511,9.9,20.8,0.097,105.6,1,40,75,52,28,12,23,19,28,9,38,47,26,7,3,22,17,0.5384615384615384,0.6785714285714286,0.5217391304347826,0.5333333333333333,19.213715637008573
463,201911230NYK,2019-11-23,2019-2020,0,H,NYK,104,98.5,0.511,9.9,20.8,0.097,105.6,"Kadeem Allen, Reggie Bullock, Elfrid Payton, Ivan Rabb",98.5,0.613,20.1,25.0,0.253,112.7,0,40,93,53,25,15,40,9,15,10,27,37,30,12,3,11,22,0.4716981132075472,0.6,0.375,0.43010752688172044,21.337126600284495
464,201911230PHI,2019-11-23,2019-2020,0,A,MIA,86,93.7,0.44,16.4,20.0,0.267,91.7,"Daryl Macon, KZ Okpala, Dion Waiters, Justise Winslow",93.7,0.59,13.4,21.6,0.181,120.5,0,30,75,51,24,6,24,20,27,9,29,38,12,6,4,17,16,0.47058823529411764,0.7407407407407407,0.25,0.4,10.355540214014498
465,201911230PHI,2019-11-23,2019-2020,0,H,PHI,113,93.7,0.59,13.4,21.6,0.181,120.5,"Jonah Bolden, Furkan Korkmaz, Norvel Pelle, Marial Shayok, Zhaire Smith",93.7,0.44,16.4,20.0,0.267,91.7,1,42,83,54,28,14,29,15,17,8,36,44,28,11,2,14,27,0.5185185185185185,0.8823529411764706,0.4827586206896552,0.5060240963855421,21.13526570048309
